Importance,Level,Job Zone,Code,Occupation
64,64,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
64,63,5,19-1029.03,Geneticists
64,63,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
64,62,5,15-2041.01,Biostatisticians
64,62,3,29-2035.00,Magnetic Resonance Imaging Technologists
64,62,2,31-9095.00,Pharmacy Aides
64,61,2,49-3091.00,Bicycle Repairers
64,60,2,43-4031.00,"Court, Municipal, and License Clerks"
64,60,3,29-2081.00,"Opticians, Dispensing"
64,59,2,39-2021.00,Animal Caretakers
64,57,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
64,56,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
63,68,5,19-1022.00,Microbiologists
63,68,5,19-3041.00,Sociologists
63,66,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
63,66,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
63,65,5,25-1021.00,"Computer Science Teachers, Postsecondary"
63,65,3,47-4011.00,Construction and Building Inspectors
63,64,2,39-6011.00,Baggage Porters and Bellhops
63,64,4,17-2041.00,Chemical Engineers
63,64,4,17-2071.00,Electrical Engineers
63,64,2,53-2031.00,Flight Attendants
63,62,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
63,62,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
63,61,2,51-4192.00,"Layout Workers, Metal and Plastic"
63,61,3,29-2012.00,Medical and Clinical Laboratory Technicians
63,61,2,51-5112.00,Printing Press Operators
63,60,4,29-2011.01,Cytogenetic Technologists
63,60,4,15-1243.01,Data Warehousing Specialists
63,60,2,51-7021.00,Furniture Finishers
63,60,2,39-3012.00,Gambling and Sports Book Writers and Runners
63,60,2,51-9141.00,Semiconductor Processing Technicians
63,58,2,43-9061.00,"Office Clerks, General"
63,57,2,47-4031.00,Fence Erectors
63,56,2,51-3021.00,Butchers and Meat Cutters
63,55,2,47-2141.00,"Painters, Construction and Maintenance"
63,53,2,51-2092.00,Team Assemblers
63,52,2,53-7064.00,"Packers and Packagers, Hand"
62,67,5,25-1063.00,"Economics Teachers, Postsecondary"
62,66,3,31-9092.00,Medical Assistants
62,66,4,17-2199.08,Robotics Engineers
62,65,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
62,64,3,27-4012.00,Broadcast Technicians
62,64,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
62,63,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
62,63,5,19-2032.00,Materials Scientists
62,62,3,43-9031.00,Desktop Publishers
62,62,1,35-9021.00,Dishwashers
62,61,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
62,61,3,43-5061.00,"Production, Planning, and Expediting Clerks"
62,61,2,47-2231.00,Solar Photovoltaic Installers
62,60,2,49-9044.00,Millwrights
62,60,3,19-4051.02,Nuclear Monitoring Technicians
62,60,2,47-2142.00,Paperhangers
62,60,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
62,58,4,19-4061.00,Social Science Research Assistants
62,57,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
62,57,2,43-5041.00,"Meter Readers, Utilities"
62,55,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
62,54,2,51-8013.00,Power Plant Operators
62,49,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
62,49,2,53-6021.00,Parking Attendants
61,69,5,19-3092.00,Geographers
61,68,5,19-1013.00,Soil and Plant Scientists
61,67,4,15-1212.00,Information Security Analysts
61,65,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
61,64,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
61,64,5,17-2199.09,Nanosystems Engineers
61,63,4,15-1251.00,Computer Programmers
61,63,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
61,62,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
61,62,2,47-5081.00,Helpers--Extraction Workers
61,62,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
61,61,2,35-3041.00,"Food Servers, Nonrestaurant"
61,61,4,17-2199.11,Solar Energy Systems Engineers
61,60,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
61,57,3,49-3011.00,Aircraft Mechanics and Service Technicians
61,57,3,17-3024.01,Robotics Technicians
61,57,2,51-6042.00,Shoe Machine Operators and Tenders
61,56,2,45-2021.00,Animal Breeders
61,55,2,53-7065.00,Stockers and Order Fillers
61,53,2,47-2061.00,Construction Laborers
60,65,5,15-2041.00,Statisticians
60,64,4,17-1022.00,Surveyors
60,63,2,53-3052.00,"Bus Drivers, Transit and Intercity"
60,62,5,19-2011.00,Astronomers
60,62,2,43-5011.00,Cargo and Freight Agents
60,62,4,17-2072.00,"Electronics Engineers, Except Computer"
60,62,3,51-6092.00,Fabric and Apparel Patternmakers
60,62,3,17-3026.00,Industrial Engineering Technologists and Technicians
60,62,2,31-9093.00,Medical Equipment Preparers
60,61,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
60,61,3,49-3051.00,Motorboat Mechanics and Service Technicians
60,61,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
60,61,2,47-2211.00,Sheet Metal Workers
60,60,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
60,60,2,53-3033.00,Light Truck Drivers
60,60,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
60,59,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
60,58,2,47-2031.00,Carpenters
60,58,1,53-7011.00,Conveyor Operators and Tenders
60,58,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
60,58,1,47-2043.00,Floor Sanders and Finishers
60,58,3,49-2098.00,Security and Fire Alarm Systems Installers
60,56,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
60,55,2,53-7073.00,Wellhead Pumpers
60,54,2,53-7031.00,Dredge Operators
60,52,2,39-9011.00,Childcare Workers
60,49,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
59,65,5,19-3011.00,Economists
59,64,2,33-3012.00,Correctional Officers and Jailers
59,63,5,13-2099.01,Financial Quantitative Analysts
59,63,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
59,63,2,49-9096.00,Riggers
59,63,2,49-9052.00,Telecommunications Line Installers and Repairers
59,62,3,13-1041.00,Compliance Officers
59,62,1,47-2161.00,Plasterers and Stucco Masons
59,61,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
59,61,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
59,61,2,47-2151.00,Pipelayers
59,60,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
59,60,3,47-4011.01,Energy Auditors
59,60,4,53-6051.00,Transportation Inspectors
59,59,3,15-1232.00,Computer User Support Specialists
59,59,2,51-2031.00,Engine and Other Machine Assemblers
59,59,3,49-9071.00,"Maintenance and Repair Workers, General"
59,58,2,43-5021.00,Couriers and Messengers
59,55,2,41-9041.00,Telemarketers
59,53,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
59,53,2,39-3011.00,Gambling Dealers
59,53,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
58,69,5,19-2012.00,Physicists
58,67,4,17-2061.00,Computer Hardware Engineers
58,64,3,49-2097.00,Audiovisual Equipment Installers and Repairers
58,64,4,15-1242.00,Database Administrators
58,62,5,19-3094.00,Political Scientists
58,61,1,39-3091.00,Amusement and Recreation Attendants
58,60,2,49-9099.01,Geothermal Technicians
58,59,2,47-2021.00,Brickmasons and Blockmasons
58,59,4,15-1243.00,Database Architects
58,59,3,49-3052.00,Motorcycle Mechanics
58,58,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
58,58,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
58,57,4,19-4092.00,Forensic Science Technicians
58,57,2,47-3016.00,Helpers--Roofers
58,57,2,39-5093.00,Shampooers
58,56,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
58,54,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
58,52,2,45-4023.00,Log Graders and Scalers
58,43,1,51-6011.00,Laundry and Dry-Cleaning Workers
57,64,3,17-3011.00,Architectural and Civil Drafters
57,62,2,51-8013.03,Biomass Plant Technicians
57,62,4,17-3025.00,Environmental Engineering Technologists and Technicians
57,62,5,23-1012.00,Judicial Law Clerks
57,62,5,15-2021.00,Mathematicians
57,62,3,53-6041.00,Traffic Technicians
57,61,2,53-7051.00,Industrial Truck and Tractor Operators
57,61,3,51-8011.00,Nuclear Power Reactor Operators
57,60,4,17-2161.00,Nuclear Engineers
57,60,4,17-2199.07,Photonics Engineers
57,60,2,49-3092.00,Recreational Vehicle Service Technicians
57,60,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
57,59,3,19-4012.00,Agricultural Technicians
57,59,2,11-9051.00,Food Service Managers
57,58,2,33-9093.00,Transportation Security Screeners
57,57,3,49-3023.00,Automotive Service Technicians and Mechanics
57,55,2,51-2051.00,Fiberglass Laminators and Fabricators
57,55,3,51-5111.00,Prepress Technicians and Workers
57,52,4,19-4021.00,Biological Technicians
57,44,2,51-3092.00,Food Batchmakers
56,68,3,27-4011.00,Audio and Video Technicians
56,66,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
56,63,4,15-1241.00,Computer Network Architects
56,62,2,47-2053.00,Terrazzo Workers and Finishers
56,61,3,49-9092.00,Commercial Divers
56,60,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
56,60,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
56,57,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
56,57,3,49-9043.00,"Maintenance Workers, Machinery"
56,56,1,51-9031.00,"Cutters and Trimmers, Hand"
56,56,2,49-9031.00,Home Appliance Repairers
56,55,2,51-9083.00,Ophthalmic Laboratory Technicians
56,55,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
56,54,2,43-9071.00,"Office Machine Operators, Except Computer"
56,54,2,51-6051.00,"Sewers, Hand"
56,53,3,17-3012.00,Electrical and Electronics Drafters
56,45,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
55,63,3,49-9081.00,Wind Turbine Service Technicians
55,62,3,17-3027.01,Automotive Engineering Technicians
55,57,3,51-9161.00,Computer Numerically Controlled Tool Operators
55,55,2,41-2021.00,Counter and Rental Clerks
55,55,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
55,55,2,39-5092.00,Manicurists and Pedicurists
55,53,2,35-2014.00,"Cooks, Restaurant"
55,53,2,51-9197.00,Tire Builders
55,51,3,27-1012.00,Craft Artists
55,50,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
55,49,2,51-9081.00,Dental Laboratory Technicians
54,59,2,49-9011.00,Mechanical Door Repairers
54,58,2,47-4099.03,Weatherization Installers and Technicians
54,57,3,49-9062.00,Medical Equipment Repairers
54,57,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
54,56,1,45-4021.00,Fallers
54,53,2,41-9012.00,Models
54,52,3,53-7021.00,Crane and Tower Operators
54,51,3,27-3092.00,Court Reporters and Simultaneous Captioners
54,51,2,13-1074.00,Farm Labor Contractors
54,51,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
54,51,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
54,50,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
54,50,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
54,49,3,51-7031.00,"Model Makers, Wood"
54,47,2,51-9194.00,Etchers and Engravers
53,62,4,15-2099.01,Bioinformatics Technicians
53,59,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
53,59,2,47-2181.00,Roofers
53,58,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
53,58,3,51-9082.00,Medical Appliance Technicians
53,57,3,17-3029.08,Photonics Technicians
53,56,3,53-2021.00,Air Traffic Controllers
53,55,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
53,53,2,53-6031.00,Automotive and Watercraft Service Attendants
53,52,2,47-2221.00,Structural Iron and Steel Workers
53,51,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
53,50,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
53,49,1,51-9022.00,"Grinding and Polishing Workers, Hand"
53,48,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
53,41,2,49-9051.00,Electrical Power-Line Installers and Repairers
52,62,3,41-4011.07,Solar Sales Representatives and Assessors
52,60,5,17-2141.01,Fuel Cell Engineers
52,55,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
52,53,3,17-3013.00,Mechanical Drafters
52,52,2,47-2044.00,Tile and Stone Setters
52,51,2,51-5113.00,Print Binding and Finishing Workers
52,50,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
52,50,1,47-5071.00,"Roustabouts, Oil and Gas"
52,49,4,27-2012.05,Media Technical Directors/Managers
52,49,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
52,48,1,45-2041.00,"Graders and Sorters, Agricultural Products"
52,48,2,53-4031.00,Railroad Conductors and Yardmasters
52,46,1,47-5011.00,"Derrick Operators, Oil and Gas"
52,46,2,51-9198.00,Helpers--Production Workers
52,44,2,51-2023.00,Electromechanical Equipment Assemblers
52,44,3,51-4061.00,"Model Makers, Metal and Plastic"
51,57,3,49-9097.00,Signal and Track Switch Repairers
51,54,3,51-9195.05,"Potters, Manufacturing"
51,53,3,51-9071.06,Gem and Diamond Workers
51,53,3,49-9041.00,Industrial Machinery Mechanics
51,52,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
51,52,2,49-3043.00,Rail Car Repairers
51,51,2,53-6011.00,Bridge and Lock Tenders
51,51,5,29-2011.02,Cytotechnologists
51,50,3,19-4051.00,Nuclear Technicians
51,49,2,51-2061.00,Timing Device Assemblers and Adjusters
51,48,2,47-2072.00,Pile Driver Operators
51,46,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
50,69,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
50,60,5,19-2041.03,Industrial Ecologists
50,55,1,47-2051.00,Cement Masons and Concrete Finishers
50,54,2,47-2121.00,Glaziers
50,54,4,27-3043.05,"Poets, Lyricists and Creative Writers"
50,52,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
50,52,3,51-4041.00,Machinists
50,52,2,53-4041.00,Subway and Streetcar Operators
50,50,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
50,49,2,49-3021.00,Automotive Body and Related Repairers
50,49,2,49-3093.00,Tire Repairers and Changers
50,48,2,51-2022.00,Electrical and Electronic Equipment Assemblers
50,48,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
50,48,2,53-4011.00,Locomotive Engineers
50,47,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
50,46,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
50,45,3,51-9162.00,Computer Numerically Controlled Tool Programmers
50,43,2,51-6093.00,Upholsterers
49,60,4,15-1244.00,Network and Computer Systems Administrators
49,54,3,17-3031.00,Surveying and Mapping Technicians
49,53,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
49,51,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
49,50,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
49,48,2,47-5041.00,Continuous Mining Machine Operators
49,48,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
49,47,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
49,46,1,45-3031.00,Fishing and Hunting Workers
49,45,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
49,44,2,43-5052.00,Postal Service Mail Carriers
49,44,2,51-4052.00,"Pourers and Casters, Metal"
48,57,5,19-3011.01,Environmental Economists
48,52,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
48,51,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
48,48,3,19-4031.00,Chemical Technicians
48,47,2,53-7063.00,Machine Feeders and Offbearers
48,47,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
48,45,2,51-4071.00,Foundry Mold and Coremakers
48,43,2,49-3022.00,Automotive Glass Installers and Repairers
47,54,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
47,54,3,51-7032.00,"Patternmakers, Wood"
47,54,1,47-5051.00,"Rock Splitters, Quarry"
47,51,3,51-2041.00,Structural Metal Fabricators and Fitters
47,50,2,47-2041.00,Carpet Installers
47,50,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
47,50,2,53-7081.00,Refuse and Recyclable Material Collectors
47,45,3,49-9061.00,Camera and Photographic Equipment Repairers
47,41,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
47,39,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
47,35,1,51-9123.00,"Painting, Coating, and Decorating Workers"
46,57,3,51-8092.00,Gas Plant Operators
46,54,3,49-9064.00,Watch and Clock Repairers
46,53,2,51-8091.00,Chemical Plant and System Operators
46,48,2,47-2132.00,"Insulation Workers, Mechanical"
46,46,2,51-3011.00,Bakers
46,43,1,35-3023.00,Fast Food and Counter Workers
46,39,1,37-2012.00,Maids and Housekeeping Cleaners
45,52,2,53-3031.00,Driver/Sales Workers
45,49,2,33-9091.00,Crossing Guards and Flaggers
45,49,3,47-2111.00,Electricians
45,49,2,53-7041.00,Hoist and Winch Operators
45,42,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
45,40,2,53-5011.00,Sailors and Marine Oilers
45,37,2,51-7011.00,Cabinetmakers and Bench Carpenters
44,49,2,47-2171.00,Reinforcing Iron and Rebar Workers
44,45,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
44,44,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
44,43,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
44,43,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
44,41,2,51-6041.00,Shoe and Leather Workers and Repairers
44,41,2,37-3013.00,Tree Trimmers and Pruners
43,43,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
43,41,2,47-3012.00,Helpers--Carpenters
43,38,2,39-3021.00,Motion Picture Projectionists
42,47,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
42,46,2,27-1023.00,Floral Designers
42,44,2,47-2081.00,Drywall and Ceiling Tile Installers
42,41,2,53-7061.00,Cleaners of Vehicles and Equipment
42,41,1,51-6031.00,Sewing Machine Operators
42,38,3,19-4099.01,Quality Control Analysts
41,51,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
41,45,3,51-4062.00,"Patternmakers, Metal and Plastic"
41,43,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
41,36,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
40,31,2,51-3023.00,Slaughterers and Meat Packers
39,48,3,53-5031.00,Ship Engineers
39,39,2,35-2015.00,"Cooks, Short Order"
39,39,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
38,42,3,51-4111.00,Tool and Die Makers
38,39,2,47-2082.00,Tapers
37,44,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
37,40,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
36,44,2,51-3093.00,Food Cooking Machine Operators and Tenders
34,33,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
34,33,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
34,32,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
33,32,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
31,41,1,35-2011.00,"Cooks, Fast Food"
29,31,2,53-7062.04,Recycling and Reclamation Workers
25,27,2,47-5043.00,"Roof Bolters, Mining"
24,29,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
21,22,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
