Importance,Level,Job Zone,Code,Occupation
64,46,2,35-3031.00,Waiters and Waitresses
63,67,4,21-1091.00,Health Education Specialists
63,66,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
63,63,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
63,62,5,25-1122.00,"Communications Teachers, Postsecondary"
63,62,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
63,62,5,25-1054.00,"Physics Teachers, Postsecondary"
63,61,4,15-1231.00,Computer Network Support Specialists
63,61,5,21-1023.00,Mental Health and Substance Abuse Social Workers
63,60,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
63,60,2,51-3023.00,Slaughterers and Meat Packers
63,58,3,47-4011.01,Energy Auditors
63,58,2,49-3092.00,Recreational Vehicle Service Technicians
63,55,4,15-1211.00,Computer Systems Analysts
63,54,2,43-2011.00,"Switchboard Operators, Including Answering Service"
63,50,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
63,49,4,27-2022.00,Coaches and Scouts
63,48,3,31-9094.00,Medical Transcriptionists
63,45,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
63,Not available,2,27-1023.00,Floral Designers
62,62,5,21-1022.00,Healthcare Social Workers
62,62,5,29-1127.00,Speech-Language Pathologists
62,60,4,19-4012.01,Precision Agriculture Technicians
62,58,5,11-1011.03,Chief Sustainability Officers
62,57,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
62,56,3,51-2041.00,Structural Metal Fabricators and Fitters
62,54,2,43-4171.00,Receptionists and Information Clerks
62,52,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
62,51,2,47-2141.00,"Painters, Construction and Maintenance"
62,50,4,27-4032.00,Film and Video Editors
62,45,2,51-9198.00,Helpers--Production Workers
62,44,2,11-9051.00,Food Service Managers
62,41,2,43-4021.00,Correspondence Clerks
62,34,1,45-2091.00,Agricultural Equipment Operators
61,71,5,29-1221.00,"Pediatricians, General"
61,69,5,29-1011.00,Chiropractors
61,65,4,15-1241.00,Computer Network Architects
61,65,4,17-2111.02,Fire-Prevention and Protection Engineers
61,64,4,25-2057.00,"Special Education Teachers, Middle School"
61,63,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
61,63,5,29-1023.00,Orthodontists
61,63,5,25-1066.00,"Psychology Teachers, Postsecondary"
61,62,5,19-3091.00,Anthropologists and Archeologists
61,62,5,25-1113.00,"Social Work Teachers, Postsecondary"
61,61,4,15-1251.00,Computer Programmers
61,60,4,21-1093.00,Social and Human Service Assistants
61,58,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
61,58,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
61,57,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
61,55,2,45-2021.00,Animal Breeders
61,55,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
61,52,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
61,52,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
61,52,2,41-2022.00,Parts Salespersons
61,51,2,53-6011.00,Bridge and Lock Tenders
61,51,2,47-4091.00,Segmental Pavers
61,50,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
61,48,2,43-5011.00,Cargo and Freight Agents
61,45,2,51-6042.00,Shoe Machine Operators and Tenders
60,67,4,17-2061.00,Computer Hardware Engineers
60,63,4,17-2199.07,Photonics Engineers
60,61,5,25-4012.00,Curators
60,61,5,19-3092.00,Geographers
60,60,4,17-1012.00,Landscape Architects
60,60,2,49-9011.00,Mechanical Door Repairers
60,60,5,25-1067.00,"Sociology Teachers, Postsecondary"
60,59,5,25-2059.01,Adapted Physical Education Specialists
60,57,4,11-3071.04,Supply Chain Managers
60,56,2,47-2211.00,Sheet Metal Workers
60,54,4,13-1121.00,"Meeting, Convention, and Event Planners"
60,54,5,19-3022.00,Survey Researchers
60,53,4,17-3025.00,Environmental Engineering Technologists and Technicians
60,52,2,51-4192.00,"Layout Workers, Metal and Plastic"
60,52,2,31-1132.00,Orderlies
60,52,3,51-4062.00,"Patternmakers, Metal and Plastic"
60,52,3,51-9195.05,"Potters, Manufacturing"
60,52,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
60,52,5,25-9044.00,"Teaching Assistants, Postsecondary"
60,50,2,33-9093.00,Transportation Security Screeners
60,49,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
60,45,3,25-4031.00,Library Technicians
60,40,1,35-3023.01,Baristas
59,65,5,19-1029.03,Geneticists
59,61,2,39-6011.00,Baggage Porters and Bellhops
59,61,5,25-1063.00,"Economics Teachers, Postsecondary"
59,61,4,29-1128.00,Exercise Physiologists
59,58,1,35-9021.00,Dishwashers
59,57,2,51-7011.00,Cabinetmakers and Bench Carpenters
59,57,4,15-1244.00,Network and Computer Systems Administrators
59,57,4,15-1253.00,Software Quality Assurance Analysts and Testers
59,56,4,15-1299.03,Document Management Specialists
59,55,4,13-1161.00,Market Research Analysts and Marketing Specialists
59,54,4,11-9081.00,Lodging Managers
59,52,2,43-9021.00,Data Entry Keyers
59,52,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
59,51,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
59,51,4,13-1071.00,Human Resources Specialists
59,50,2,51-3021.00,Butchers and Meat Cutters
59,50,2,47-2121.00,Glaziers
59,50,4,27-3023.00,"News Analysts, Reporters, and Journalists"
59,49,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
59,49,2,43-5041.00,"Meter Readers, Utilities"
59,48,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
59,47,2,39-3092.00,Costume Attendants
59,46,2,39-3021.00,Motion Picture Projectionists
59,44,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
59,39,2,41-2011.00,Cashiers
59,31,3,39-7012.00,Travel Guides
58,68,4,17-2171.00,Petroleum Engineers
58,65,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
58,62,5,29-9091.00,Athletic Trainers
58,58,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
58,57,4,17-2051.00,Civil Engineers
58,57,4,15-1299.02,Geographic Information Systems Technologists and Technicians
58,57,3,49-3051.00,Motorboat Mechanics and Service Technicians
58,57,1,47-5051.00,"Rock Splitters, Quarry"
58,55,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
58,55,2,35-3041.00,"Food Servers, Nonrestaurant"
58,54,4,13-1075.00,Labor Relations Specialists
58,53,2,39-2011.00,Animal Trainers
58,53,2,53-6031.00,Automotive and Watercraft Service Attendants
58,53,2,51-2031.00,Engine and Other Machine Assemblers
58,53,2,43-5011.01,Freight Forwarders
58,52,3,27-2042.00,Musicians and Singers
58,52,3,41-9022.00,Real Estate Sales Agents
58,50,2,47-2132.00,"Insulation Workers, Mechanical"
58,48,2,41-2031.00,Retail Salespersons
58,48,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
58,46,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
58,46,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
58,46,3,43-3061.00,Procurement Clerks
58,37,3,35-2013.00,"Cooks, Private Household"
57,70,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
57,59,4,17-1022.00,Surveyors
57,58,5,25-1125.00,"History Teachers, Postsecondary"
57,58,5,19-2041.03,Industrial Ecologists
57,57,2,49-9031.00,Home Appliance Repairers
57,56,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
57,56,2,51-6093.00,Upholsterers
57,54,5,25-4011.00,Archivists
57,54,4,15-2051.01,Business Intelligence Analysts
57,54,4,27-3043.00,Writers and Authors
57,53,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
57,53,3,51-9071.06,Gem and Diamond Workers
57,53,5,23-1011.00,Lawyers
57,53,2,53-3033.00,Light Truck Drivers
57,52,4,11-9179.01,Fitness and Wellness Coordinators
57,52,4,11-2021.00,Marketing Managers
57,52,2,51-9083.00,Ophthalmic Laboratory Technicians
57,52,4,27-3031.00,Public Relations Specialists
57,50,5,25-4022.00,Librarians and Media Collections Specialists
57,50,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
57,49,3,43-4131.00,Loan Interviewers and Clerks
57,47,3,49-2098.00,Security and Fire Alarm Systems Installers
57,45,3,27-1026.00,Merchandise Displayers and Window Trimmers
56,60,4,17-2051.01,Transportation Engineers
56,58,5,19-2099.01,Remote Sensing Scientists and Technologists
56,57,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
56,57,4,13-1041.03,Equal Opportunity Representatives and Officers
56,56,2,27-2021.00,Athletes and Sports Competitors
56,56,3,23-2011.00,Paralegals and Legal Assistants
56,55,3,27-1012.00,Craft Artists
56,54,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
56,53,3,49-2097.00,Audiovisual Equipment Installers and Repairers
56,52,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
56,51,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
56,49,2,41-2012.00,Gambling Change Persons and Booth Cashiers
56,49,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
56,48,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
56,47,2,43-5051.00,Postal Service Clerks
56,45,3,39-6012.00,Concierges
56,45,3,39-1022.00,First-Line Supervisors of Personal Service Workers
56,40,2,53-7063.00,Machine Feeders and Offbearers
56,38,3,25-2011.00,"Preschool Teachers, Except Special Education"
56,37,2,35-3011.00,Bartenders
55,59,4,15-1299.08,Computer Systems Engineers/Architects
55,59,3,13-1041.06,Coroners
55,55,5,25-1021.00,"Computer Science Teachers, Postsecondary"
55,55,3,13-1032.00,"Insurance Appraisers, Auto Damage"
55,54,3,29-2081.00,"Opticians, Dispensing"
55,52,5,17-1011.00,"Architects, Except Landscape and Naval"
55,51,2,43-9041.00,Insurance Claims and Policy Processing Clerks
55,51,1,47-2161.00,Plasterers and Stucco Masons
55,51,2,47-2221.00,Structural Iron and Steel Workers
55,50,3,13-1041.08,Customs Brokers
55,48,2,39-9011.00,Childcare Workers
55,46,2,43-4031.00,"Court, Municipal, and License Clerks"
55,46,2,47-3012.00,Helpers--Carpenters
55,45,3,51-4061.00,"Model Makers, Metal and Plastic"
55,42,4,41-9021.00,Real Estate Brokers
55,41,2,43-3011.00,Bill and Account Collectors
55,41,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
55,40,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
55,37,2,41-2021.00,Counter and Rental Clerks
54,63,5,21-1014.00,Mental Health Counselors
54,58,5,29-1031.00,Dietitians and Nutritionists
54,54,4,15-1299.01,Web Administrators
54,53,3,31-9011.00,Massage Therapists
54,52,3,49-9063.00,Musical Instrument Repairers and Tuners
54,52,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
54,51,4,11-3061.00,Purchasing Managers
54,51,3,41-4011.07,Solar Sales Representatives and Assessors
54,51,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
54,50,4,41-3011.00,Advertising Sales Agents
54,50,4,13-1161.01,Search Marketing Strategists
54,50,2,47-2044.00,Tile and Stone Setters
54,49,4,13-2072.00,Loan Officers
54,48,2,51-6051.00,"Sewers, Hand"
54,47,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
54,47,1,45-3031.00,Fishing and Hunting Workers
54,46,1,51-9031.00,"Cutters and Trimmers, Hand"
54,46,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
54,44,2,39-3012.00,Gambling and Sports Book Writers and Runners
54,44,2,43-3041.00,Gambling Cage Workers
54,40,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
54,38,1,51-6011.00,Laundry and Dry-Cleaning Workers
53,59,5,13-2099.01,Financial Quantitative Analysts
53,58,3,29-2092.00,Hearing Aid Specialists
53,54,5,29-1299.02,Orthoptists
53,53,3,17-3011.00,Architectural and Civil Drafters
53,52,4,21-2021.00,"Directors, Religious Activities and Education"
53,52,5,27-1027.00,Set and Exhibit Designers
53,51,4,15-2051.02,Clinical Data Managers
53,51,3,15-1232.00,Computer User Support Specialists
53,51,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
53,51,3,29-2057.00,Ophthalmic Medical Technicians
53,51,4,19-3099.01,Transportation Planners
53,49,5,21-2011.00,Clergy
53,49,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
53,43,3,43-4061.00,"Eligibility Interviewers, Government Programs"
53,43,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
53,41,2,43-9071.00,"Office Machine Operators, Except Computer"
52,55,3,47-4011.00,Construction and Building Inspectors
52,53,5,29-2011.02,Cytotechnologists
52,53,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
52,53,3,49-9097.00,Signal and Track Switch Repairers
52,52,4,27-1014.00,Special Effects Artists and Animators
52,50,2,43-3021.00,Billing and Posting Clerks
52,48,4,27-3042.00,Technical Writers
52,46,3,29-2099.05,Ophthalmic Medical Technologists
52,45,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
52,43,2,33-9091.00,Crossing Guards and Flaggers
52,41,4,27-3041.00,Editors
52,40,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
52,37,3,43-9031.00,Desktop Publishers
51,59,5,19-3051.00,Urban and Regional Planners
51,57,4,15-1243.00,Database Architects
51,54,4,11-3031.01,Treasurers and Controllers
51,52,5,15-1221.00,Computer and Information Research Scientists
51,52,5,25-1064.00,"Geography Teachers, Postsecondary"
51,51,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
51,49,4,27-1011.00,Art Directors
51,49,3,49-9061.00,Camera and Photographic Equipment Repairers
51,49,5,29-9092.00,Genetic Counselors
51,49,4,27-1025.00,Interior Designers
51,49,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
51,45,4,41-3021.00,Insurance Sales Agents
51,45,2,47-2171.00,Reinforcing Iron and Rebar Workers
51,43,2,51-2061.00,Timing Device Assemblers and Adjusters
51,43,4,25-3041.00,Tutors
51,42,2,43-9061.00,"Office Clerks, General"
51,36,2,47-2082.00,Tapers
51,34,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
51,32,1,35-3023.00,Fast Food and Counter Workers
50,55,2,43-5021.00,Couriers and Messengers
50,51,5,25-1052.00,"Chemistry Teachers, Postsecondary"
50,48,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
50,45,4,13-2053.00,Insurance Underwriters
50,38,2,27-2011.00,Actors
50,35,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
49,55,5,19-3041.00,Sociologists
49,53,4,19-1031.03,Park Naturalists
49,52,4,15-1255.01,Video Game Designers
49,51,4,27-1024.00,Graphic Designers
49,51,4,11-3121.00,Human Resources Managers
49,50,4,15-2011.00,Actuaries
49,50,5,25-1112.00,"Law Teachers, Postsecondary"
49,50,3,15-1254.00,Web Developers
49,49,5,11-3031.03,Investment Fund Managers
49,49,4,41-9031.00,Sales Engineers
49,46,4,27-2032.00,Choreographers
49,46,2,49-9094.00,Locksmiths and Safe Repairers
49,46,2,47-2142.00,Paperhangers
49,45,2,43-4051.00,Customer Service Representatives
49,45,1,35-2021.00,Food Preparation Workers
48,56,4,17-2199.10,Wind Energy Engineers
48,54,5,19-3094.00,Political Scientists
48,52,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
48,51,3,43-6012.00,Legal Secretaries and Administrative Assistants
48,47,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
48,46,2,43-6013.00,Medical Secretaries and Administrative Assistants
48,45,4,13-1199.06,Online Merchants
48,43,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
48,36,2,53-7065.00,Stockers and Order Fillers
47,50,3,39-5094.00,Skincare Specialists
47,49,4,15-1243.01,Data Warehousing Specialists
47,43,2,47-2081.00,Drywall and Ceiling Tile Installers
47,42,2,13-1074.00,Farm Labor Contractors
47,42,1,51-6031.00,Sewing Machine Operators
47,41,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
47,32,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
46,57,2,49-3091.00,Bicycle Repairers
46,54,5,21-1013.00,Marriage and Family Therapists
46,54,4,17-2199.11,Solar Energy Systems Engineers
46,52,4,17-2199.05,Mechatronics Engineers
46,49,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
46,48,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
46,47,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
46,46,4,13-2041.00,Credit Analysts
46,46,5,19-3093.00,Historians
46,43,2,43-4071.00,File Clerks
46,39,1,37-2012.00,Maids and Housekeeping Cleaners
46,37,2,43-2021.00,Telephone Operators
46,27,1,35-2011.00,"Cooks, Fast Food"
45,44,4,11-2011.00,Advertising and Promotions Managers
45,44,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
45,40,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
45,38,2,39-9011.01,Nannies
45,33,2,53-7061.00,Cleaners of Vehicles and Equipment
45,32,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
44,46,5,25-1082.00,"Library Science Teachers, Postsecondary"
44,45,1,37-3011.00,Landscaping and Groundskeeping Workers
44,42,5,25-1011.00,"Business Teachers, Postsecondary"
44,41,3,13-2082.00,Tax Preparers
43,61,5,19-2011.00,Astronomers
43,47,2,49-3022.00,Automotive Glass Installers and Repairers
43,47,4,19-4061.00,Social Science Research Assistants
43,45,5,19-2041.01,Climate Change Policy Analysts
43,44,4,13-2052.00,Personal Financial Advisors
43,43,2,47-4031.00,Fence Erectors
43,42,4,13-2023.00,Appraisers and Assessors of Real Estate
43,42,4,11-2022.00,Sales Managers
43,38,2,43-9022.00,Word Processors and Typists
43,36,2,43-5052.00,Postal Service Mail Carriers
43,35,3,43-4011.00,Brokerage Clerks
42,49,4,13-1041.07,Regulatory Affairs Specialists
42,44,4,11-3111.00,Compensation and Benefits Managers
42,44,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
42,40,3,17-3031.00,Surveying and Mapping Technicians
42,39,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
42,39,3,39-7011.00,Tour Guides and Escorts
42,36,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
42,36,2,51-6041.00,Shoe and Leather Workers and Repairers
42,34,3,27-3092.00,Court Reporters and Simultaneous Captioners
42,34,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
42,32,2,53-6061.00,Passenger Attendants
42,32,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
42,31,2,41-9011.00,Demonstrators and Product Promoters
41,43,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
41,41,4,13-1051.00,Cost Estimators
41,40,3,41-3041.00,Travel Agents
41,39,1,39-3091.00,Amusement and Recreation Attendants
41,39,2,53-6021.00,Parking Attendants
41,30,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
40,43,5,19-3011.00,Economists
40,33,3,39-5011.00,Barbers
39,40,5,15-2021.00,Mathematicians
39,37,3,17-3012.00,Electrical and Electronics Drafters
38,39,5,25-1065.00,"Political Science Teachers, Postsecondary"
38,37,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
38,33,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
38,25,3,27-2031.00,Dancers
37,35,3,47-2022.00,Stonemasons
37,24,4,27-2012.04,Talent Directors
36,41,4,13-1131.00,Fundraisers
36,41,5,15-2031.00,Operations Research Analysts
35,48,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
35,34,4,13-2071.00,Credit Counselors
34,39,4,27-2041.00,Music Directors and Composers
34,33,4,43-9111.00,Statistical Assistants
34,32,4,43-9081.00,Proofreaders and Copy Markers
33,31,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
33,26,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
32,30,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
32,Not available,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
31,37,5,15-2041.00,Statisticians
31,32,5,23-1012.00,Judicial Law Clerks
31,30,4,27-3043.05,"Poets, Lyricists and Creative Writers"
31,25,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
31,24,2,41-9041.00,Telemarketers
30,37,5,19-3011.01,Environmental Economists
29,28,2,39-3011.00,Gambling Dealers
27,35,5,15-2041.01,Biostatisticians
19,20,2,41-9012.00,Models
19,15,2,39-5092.00,Manicurists and Pedicurists
